,weight,total_gross_income,pitax,table_row
28454,2467.9256574116657,94426.2,4445.9159899999995,64
99118,438.6604230500197,94426.2,4445.9159899999995,64
146224,228.54576663110268,94426.2,4445.9159899999995,64
37631,766.7341848269251,94426.2,4445.9159899999995,64
135361,886.5364012061323,94426.2,4445.9159899999995,64
146172,265.4079870554741,94426.2,4445.9159899999995,64
92533,746.4599635935209,94426.2,4445.9159899999995,64
125455,254.34932092816263,94426.2,4445.9159899999995,64
85472,342.8186499466541,94426.2,4445.9159899999995,64
176784,519.7573079836368,94426.2,4445.9159899999995,64
176932,599.0110818960353,94426.2,4445.9159899999995,64
28453,2467.9256574116657,94426.2,4445.9159899999995,64
106778,95.84177310336564,94426.2,4445.9159899999995,64
167272,36.8622204243714,94426.2,4445.9159899999995,64
139771,534.5021961533854,94426.2,4445.9159899999995,64
34602,3159.092290368629,94426.2,4445.9159899999995,64
32199,3278.8945067478367,94426.2,4445.9159899999995,64
169253,35.01910940315283,94426.2,4445.9159899999995,64
169309,35.01910940315283,94426.2,4445.9159899999995,64
6794,211.9577674401356,94426.2,4445.9159899999995,64
62516,134.54710454895562,94426.2,4445.9159899999995,64
6644,446.032867134894,94426.2,4445.9159899999995,64
81496,145.60577067626704,94426.2,4445.9159899999995,64
77047,447.8759781561125,94426.2,1636.7365399999999,64
130032,1649.5843639906202,94426.2,4445.9159899999995,64
28504,1255.1586054498464,94426.2,4445.9159899999995,64
135187,1231.198162174005,94426.2,4445.9159899999995,64
34700,4464.014893391377,94426.2,4445.9159899999995,64
135194,1231.198162174005,94426.2,4445.9159899999995,64
11544,1985.0305698524,94426.2,4445.9159899999995,64
156353,444.1897561136754,94426.2,4445.9159899999995,64
176893,908.6537334607552,94426.2,4445.9159899999995,64
51169,357.56353811640264,94426.2,4445.9159899999995,64
31946,4165.430907953968,94426.2,4278.70399,64
63350,945.5159538851264,94426.2,4445.9159899999995,64
85471,342.8186499466541,94426.2,4445.9159899999995,64
31920,3094.5834046259797,94426.2,4445.9159899999995,64
177253,630.343969256751,94426.2,4445.9159899999995,64
158739,355.720427095184,94426.2,4445.9159899999995,64
146009,270.9373201191298,94426.2,4445.9159899999995,64
32198,3278.8945067478367,94426.2,4445.9159899999995,64
102157,613.7559700657838,94426.2,4445.9159899999995,64
31597,674.5786337659968,94426.2,4445.9159899999995,64
31771,4012.452693192827,94426.2,4445.9159899999995,64
29096,2248.5954458866554,94426.2,4445.9159899999995,64
128971,2889.998081270718,94426.2,4445.9159899999995,64
15163,709.5977431691496,94426.2,4445.9159899999995,64
169082,47.92088655168282,94426.2,4445.9159899999995,64
156690,453.4053112197682,94426.2,4445.9159899999995,64
148031,300.4270964586269,94426.2,4445.9159899999995,64
128963,2889.998081270718,94426.2,4445.9159899999995,64
10272,1666.1723631815876,94426.2,4445.9159899999995,64
51367,361.24976015883976,94426.2,4445.9159899999995,64
169081,47.92088655168282,94426.2,4445.9159899999995,64
167374,35.01910940315283,94426.2,4445.9159899999995,64
28302,2088.24478704064,94426.2,4445.9159899999995,64
32826,4464.014893391377,94426.2,4445.9159899999995,64
53637,331.7599838193425,94426.2,4445.9159899999995,64
101822,418.3862018166154,94426.2,4445.9159899999995,64
107154,92.15555106092852,94426.2,4445.9159899999995,64
86653,519.7573079836368,94426.2,4445.9159899999995,64
176467,958.4177310336564,94426.2,1636.7365399999999,64
26386,1456.0577067626705,94426.2,4445.9159899999995,64
107157,92.15555106092852,94426.2,4445.9159899999995,64
22942,875.4777350788207,94426.2,4445.9159899999995,64
15335,597.1679708748167,94426.2,0.0,64
99706,554.7764173867897,94426.2,4445.9159899999995,64
34401,2843.9203057402538,94426.2,4445.9159899999995,64
28310,2088.24478704064,94426.2,4445.9159899999995,64
15164,709.5977431691496,94426.2,4445.9159899999995,64
101923,361.24976015883976,94426.2,4445.9159899999995,64
85477,342.8186499466541,94426.2,1636.7365399999999,64
15910,503.16930879266965,94426.2,4445.9159899999995,64
99563,444.1897561136754,94426.2,4445.9159899999995,64
29123,1723.3088048393631,94426.2,4445.9159899999995,64
123066,333.6030948405612,94426.2,4445.9159899999995,64
51258,309.6426515647198,94426.2,4445.9159899999995,64
39268,165.87999190967128,94426.2,4445.9159899999995,64
169157,38.70533144558998,94426.2,4445.9159899999995,64
140711,152.97821476114134,94426.2,4445.9159899999995,64
3314,556.6195284080083,94426.2,4445.9159899999995,64
130358,261.72176501303693,94426.2,4445.9159899999995,64
140756,156.66443680357847,94426.2,4445.9159899999995,64
77276,490.2675316441397,94426.2,17476.97579,64
34518,5040.90864303279,94426.2,4445.9159899999995,64
180903,235.91821071597695,94426.2,4445.9159899999995,64
140798,164.03688088845274,94426.2,4445.9159899999995,64
129007,2412.6323267751086,94426.2,4445.9159899999995,64
50681,344.6617609678726,94426.2,4445.9159899999995,64
15338,597.1679708748167,94426.2,4445.9159899999995,64
108362,81.09688493361708,94426.2,4445.9159899999995,64
144013,254.34932092816263,94426.2,4445.9159899999995,64
28863,1417.3523753170805,94426.2,4445.9159899999995,64
108361,81.09688493361708,94426.2,4445.9159899999995,64
144010,254.34932092816263,94426.2,4445.9159899999995,64
16052,680.1079668296524,94426.2,17476.97579,64
131383,311.48576258593835,94426.2,4445.9159899999995,64
38689,840.4586256756679,94426.2,4445.9159899999995,64
27910,1933.42346125828,94426.2,4445.9159899999995,64
54463,370.4653152649326,94426.2,4445.9159899999995,64
91540,689.3235219357452,94426.2,4445.9159899999995,64
104031,77.41066289117995,94426.2,0.0,64
122015,438.6604230500197,94426.2,4445.9159899999995,64
23313,984.2212853307166,94426.2,4445.9159899999995,64
173990,578.736860662631,94426.2,4445.9159899999995,64
165127,245.13376582206985,94426.2,4445.9159899999995,64
157288,296.7408744161898,94426.2,4445.9159899999995,64
144953,304.11331850106404,94426.2,4445.9159899999995,64
33368,4497.190891773311,94426.2,4445.9159899999995,64
78120,493.9537536865768,94426.2,4445.9159899999995,64
132606,206.42843437647983,94426.2,4445.9159899999995,64
77746,525.2866410472925,94426.2,4445.9159899999995,64
106087,81.09688493361708,94426.2,4445.9159899999995,64
174706,599.0110818960353,94426.2,4445.9159899999995,64
147224,361.24976015883976,94426.2,4445.9159899999995,64
108015,95.84177310336564,94426.2,4445.9159899999995,64
12265,1456.0577067626705,94426.2,4445.9159899999995,64
178778,554.7764173867897,94426.2,4445.9159899999995,64
61227,86.62621799727279,94426.2,4445.9159899999995,64
136548,1279.1190487256877,94426.2,4445.9159899999995,64
100737,387.0533144558997,94426.2,4445.9159899999995,64
74440,1389.705709998802,94426.2,4445.9159899999995,64
66103,1240.4137172800977,94426.2,4445.9159899999995,64
33371,4497.190891773311,94426.2,4445.9159899999995,64
15906,503.16930879266965,94426.2,4445.9159899999995,64
33344,3903.709142940932,94426.2,4445.9159899999995,64
33340,3903.709142940932,94426.2,4445.9159899999995,64
100845,399.9550916044297,94426.2,4445.9159899999995,64
76426,2178.55722708035,94426.2,4445.9159899999995,64
75934,1684.603473393773,94426.2,4445.9159899999995,64
95148,444.1897561136754,94426.2,4445.9159899999995,64
75938,1684.603473393773,94426.2,4445.9159899999995,64
55937,1179.5910535798848,94426.2,4445.9159899999995,64
36110,556.6195284080083,94426.2,4445.9159899999995,64
91834,737.2444084874281,94426.2,4445.9159899999995,64
30892,1115.082167837235,94426.2,4445.9159899999995,64
156206,639.5595243628438,94426.2,4445.9159899999995,64
93284,462.6208663258611,94426.2,4445.9159899999995,64
33343,3903.709142940932,94426.2,4445.9159899999995,64
126375,274.62354216156695,94426.2,4445.9159899999995,64
78204,481.0519765380468,94426.2,4445.9159899999995,64
93286,462.6208663258611,94426.2,4445.9159899999995,64
33678,2641.178093406211,94426.2,4445.9159899999995,64
85561,517.9141969624181,94426.2,4445.9159899999995,64
127098,300.4270964586269,94426.2,4445.9159899999995,64
36238,637.7164133416253,94426.2,4445.9159899999995,64
54432,317.01509564959406,94426.2,4445.9159899999995,64
106114,73.7244408487428,94426.2,4445.9159899999995,64
64459,1021.083505755088,94426.2,4445.9159899999995,64
11010,1386.0194879563646,94426.2,4445.9159899999995,64
173976,493.9537536865768,94426.2,4445.9159899999995,64
85409,394.4257585407741,94426.2,0.0,64
145311,379.68087037102543,94426.2,4445.9159899999995,64
147264,305.9564295222827,94426.2,4445.9159899999995,64
3757,333.6030948405612,94426.2,4445.9159899999995,64
33522,4156.215352847876,94426.2,4445.9159899999995,64
54728,364.9359822012769,94426.2,4445.9159899999995,64
26873,1767.5434693486086,94426.2,4445.9159899999995,64
76299,1234.884384216442,94426.2,4445.9159899999995,64
121776,381.523981392244,94426.2,4445.9159899999995,64
3712,339.1324279042169,94426.2,0.0,64
107892,117.95910535798848,94426.2,4445.9159899999995,64
30517,1083.7492804765193,94426.2,4445.9159899999995,64
26831,1819.150577942729,94426.2,4445.9159899999995,64
104376,81.09688493361708,94426.2,4445.9159899999995,64
30598,954.7315089912194,94426.2,4445.9159899999995,64
14956,451.5622001985497,94426.2,4445.915990000001,64
5642,379.68087037102543,94426.2,4445.9159899999995,64
64212,1238.5706062588793,94426.2,4445.9159899999995,64
133169,390.73953649833686,94426.2,4445.9159899999995,64
54912,348.34798301030975,94426.2,4445.9159899999995,64
66589,1249.629272386191,94426.2,4445.9159899999995,64
64211,1238.5706062588793,94426.2,4445.9159899999995,64
85531,326.2306507556869,94426.2,4445.9159899999995,64
133119,309.6426515647198,94426.2,4445.9159899999995,64
81989,241.44754377963267,94426.2,4445.9159899999995,64
3701,348.34798301030975,94426.2,4445.9159899999995,64
133116,309.6426515647198,94426.2,4445.9159899999995,64
52065,272.7804311403484,94426.2,4445.9159899999995,64
174242,785.1652950391109,94426.2,4445.9159899999995,64
8334,136.3902155701742,94426.2,4445.9159899999995,64
156780,440.5035340712382,94426.2,4445.9159899999995,64
36683,831.2430705695751,94426.2,4445.9159899999995,64
26756,1953.697682491684,94426.2,4445.9159899999995,64
26757,1953.697682491684,94426.2,4445.9159899999995,64
2604,427.60175692270826,94426.2,4445.9159899999995,64
104131,86.62621799727279,94426.2,4445.9159899999995,64
126888,276.4666531827855,94426.2,4445.9159899999995,64
66095,1140.885722134295,94426.2,4445.9159899999995,64
171708,1052.4163931158034,94426.2,4445.9159899999995,64
171724,1052.4163931158034,94426.2,4445.9159899999995,64
76138,2746.235421615669,94426.2,1636.7365399999999,64
179005,597.1679708748167,94426.2,4445.9159899999995,64
174161,493.9537536865768,94426.2,4445.9159899999995,64
136674,462.6208663258611,94426.2,4445.9159899999995,64
132876,193.52665722794987,94426.2,4445.9159899999995,64
26958,1725.1519158605815,94426.2,4445.9159899999995,64
157456,414.6999797741783,94426.2,0.0,64
26947,2027.422123340427,94426.2,4445.9159899999995,64
126569,318.85820667081265,94426.2,4445.9159899999995,64
38201,790.6946281027666,94426.2,4445.9159899999995,64
178905,599.0110818960353,94426.2,4445.9159899999995,64
136673,462.6208663258611,94426.2,4445.9159899999995,64
48440,597.1679708748167,94426.2,4445.9159899999995,64
26933,2169.3416719742568,94426.2,17476.97579,64
38195,790.6946281027666,94426.2,4445.9159899999995,64
147346,364.9359822012769,94426.2,0.0,64
26962,1725.1519158605815,94426.2,4445.9159899999995,64
81871,232.2319886735398,94426.2,4445.9159899999995,64
127380,1763.8572473061715,94426.2,4445.9159899999995,64
62269,254.34932092816263,94426.2,4445.9159899999995,64
27777,2416.318548817546,94426.2,4445.9159899999995,64
181557,156.66443680357847,94426.2,4445.9159899999995,64
75681,1404.4505981685504,94426.2,4445.9159899999995,64
106403,921.5555106092852,94426.2,4445.9159899999995,64
179283,659.833745596248,94426.2,4445.9159899999995,64
5284,311.48576258593835,94426.2,4445.9159899999995,64
143569,392.58264751955545,94426.2,4445.9159899999995,64
35704,3378.422501893639,94426.2,4445.9159899999995,64
63807,916.0261775456296,94426.2,4445.9159899999995,64
95633,558.4626394292268,94426.2,4445.9159899999995,64
91404,790.6946281027666,94426.2,4445.9159899999995,64
147799,405.4844246680854,94426.2,4445.9159899999995,64
30004,2267.026556098841,94426.2,4445.9159899999995,64
78549,501.3261977714511,94426.2,4445.9159899999995,64
175420,681.9510778508709,94426.2,4445.9159899999995,64
33924,3256.7771744932134,94426.2,4445.9159899999995,64
100202,377.8377593498069,94426.2,4445.9159899999995,64
33919,3256.7771744932134,94426.2,4445.9159899999995,64
78522,543.7177512594782,94426.2,4445.9159899999995,64
170993,1349.1572675319935,94426.2,4445.9159899999995,64
127808,167.7231029308899,94426.2,4445.9159899999995,64
107546,604.5404149596909,94426.2,1636.7365399999999,64
33907,3957.1593625562714,94426.2,4445.9159899999995,64
78465,578.736860662631,94426.2,4445.9159899999995,64
27628,2694.62831302155,94426.2,4445.9159899999995,64
179246,676.4217447872152,94426.2,4445.9159899999995,64
31187,689.3235219357452,94426.2,4445.9159899999995,64
27782,2416.318548817546,94426.2,4445.9159899999995,64
27902,2600.6296509394024,94426.2,4445.9159899999995,64
145609,298.5839854374084,94426.2,4445.9159899999995,64
66191,1120.6115009008906,94426.2,4445.9159899999995,64
63208,1026.6128388187435,94426.2,4445.9159899999995,64
7365,232.2319886735398,94426.2,4445.9159899999995,64
9552,1046.8870600521475,94426.2,4445.9159899999995,64
104824,901.2812893758808,94426.2,4445.9159899999995,64
167872,49.7639975729014,94426.2,4445.9159899999995,64
175686,517.9141969624181,94426.2,4445.9159899999995,64
166330,195.36976824916843,94426.2,4445.9159899999995,64
24095,799.9101832088594,94426.2,4445.9159899999995,64
32947,3745.201595116135,94426.2,4445.9159899999995,64
7385,258.0355429705998,94426.2,4445.9159899999995,64
86426,611.9128590445654,94426.2,4445.9159899999995,64
128211,169.56621395210846,94426.2,4445.9159899999995,64
56502,1347.3141565107746,94426.2,4445.9159899999995,64
147810,405.4844246680854,94426.2,4445.9159899999995,64
131624,269.09420909791123,94426.2,1636.7365399999999,64
40439,141.91954863382992,94426.2,4445.9159899999995,64
108161,79.25377391239851,94426.2,4445.9159899999995,64
78635,523.4435300260739,94426.2,4445.9159899999995,64
66465,1258.8448274922837,94426.2,4445.9159899999995,64
92074,477.3657544956097,94426.2,4445.9159899999995,64
147804,405.4844246680854,94426.2,4445.9159899999995,64
147812,405.4844246680854,94426.2,4445.9159899999995,64
106329,853.360402824198,94426.2,4445.9159899999995,64
53999,309.6426515647198,94426.2,4445.9159899999995,64
62113,151.13510373992273,94426.2,4445.9159899999995,64
27357,2145.381228698416,94426.2,4445.9159899999995,64
104639,77.41066289117995,94426.2,4445.9159899999995,64
122214,283.83909726765984,94426.2,4445.9159899999995,64
132315,313.32887360715694,94426.2,4445.9159899999995,64
181695,195.36976824916843,94426.2,4445.9159899999995,64
132320,313.32887360715694,94426.2,4445.9159899999995,64
132322,313.32887360715694,94426.2,4445.9159899999995,64
27355,2145.381228698416,94426.2,4445.9159899999995,64
10920,1896.5612408339089,94426.2,4445.9159899999995,64
103809,110.58666127311422,94426.2,4445.9159899999995,64
78258,383.36709241346256,94426.2,4445.9159899999995,64
64628,1210.9239409406007,94426.2,4445.9159899999995,64
91523,919.7123995880664,94426.2,4445.9159899999995,64
38008,628.5008582355324,94426.2,4445.9159899999995,64
38011,628.5008582355324,94426.2,4445.9159899999995,64
78247,512.3848638987625,94426.2,4445.9159899999995,64
124684,357.56353811640264,94426.2,4445.9159899999995,64
54249,350.19109403152834,94426.2,4445.9159899999995,64
63953,873.6346240576023,94426.2,4445.9159899999995,64
36853,956.574620012438,94426.2,4445.9159899999995,64
124680,357.56353811640264,94426.2,4445.9159899999995,64
23725,812.8119603573895,94426.2,4445.9159899999995,64
174901,514.2279749199811,94426.2,4445.9159899999995,64
11843,1290.177714852999,94426.2,4445.9159899999995,64
100349,320.7013176920312,94426.2,4445.9159899999995,64
136238,1280.9621597469063,94426.2,0.0,64
27382,1997.93234700093,94426.2,4445.9159899999995,64
8986,263.5648760342555,94426.2,4445.9159899999995,64
136149,1142.7288331555137,94426.2,4445.9159899999995,64
86300,370.4653152649326,94426.2,4445.9159899999995,64
142100,243.29065480085129,94426.2,4445.9159899999995,64
62933,818.3412934210451,94426.2,4445.9159899999995,64
77611,512.3848638987625,94426.2,4445.9159899999995,64
33868,3577.4784921852447,94426.2,4445.9159899999995,64
52614,578.736860662631,94426.2,4445.9159899999995,64
80059,429.4448679439268,94426.2,4445.9159899999995,64
103647,103.21421718823994,94426.2,4445.9159899999995,64
54080,355.720427095184,94426.2,4445.9159899999995,64
62938,818.3412934210451,94426.2,4445.9159899999995,64
82080,191.68354620673128,94426.2,4445.9159899999995,64
175158,552.933306365571,94426.2,4445.9159899999995,64
143439,361.24976015883976,94426.2,4445.9159899999995,64
181638,281.99598624644125,94426.2,4445.9159899999995,64
143438,361.24976015883976,94426.2,4445.9159899999995,64
142237,197.212879270387,94426.2,4445.9159899999995,64
166445,178.78176905820132,94426.2,4445.9159899999995,64
103740,92.15555106092852,94426.2,4445.9159899999995,64
55155,387.0533144558997,94426.2,4445.9159899999995,64
80425,366.7790932224954,94426.2,4445.9159899999995,64
103755,92.15555106092852,94426.2,4445.9159899999995,64
175093,580.5799716838497,94426.2,4445.9159899999995,64
8990,263.5648760342555,94426.2,4445.9159899999995,64
23794,1198.0221637920706,94426.2,4445.9159899999995,64
77482,464.4639773470796,94426.2,4445.9159899999995,64
176768,606.3835259809096,94426.2,4445.9159899999995,64
52386,324.3875397344683,94426.2,4445.9159899999995,64
187131,40.54844246680854,94426.2,4445.9159899999995,64
58103,1352.8434895744304,94426.2,4445.9159899999995,64
185672,4375.545564372886,94426.2,4445.9159899999995,64
84454,206.42843437647983,94426.2,4445.9159899999995,64
88928,538.1884181958225,94426.2,4445.9159899999995,64
154430,261.72176501303693,94426.2,4445.9159899999995,64
12978,368.622204243714,94426.2,4445.9159899999995,64
119066,1480.0181500385115,94426.2,4445.9159899999995,64
88968,466.3070883682983,94426.2,4445.9159899999995,64
88971,466.3070883682983,94426.2,4445.9159899999995,64
185709,4036.4131364686687,94426.2,4445.9159899999995,64
88976,466.3070883682983,94426.2,4445.9159899999995,64
152193,197.212879270387,94426.2,4445.9159899999995,64
152183,221.17332254622843,94426.2,4445.9159899999995,64
155688,352.0342050527469,94426.2,4445.9159899999995,64
71016,1198.0221637920706,94426.2,4445.9159899999995,64
58035,2075.34300989211,94426.2,4445.9159899999995,64
186895,60.822663700212814,94426.2,4445.9159899999995,64
84620,237.7613217371956,94426.2,4445.9159899999995,64
58028,1115.082167837235,94426.2,4445.9159899999995,64
58026,1115.082167837235,94426.2,4445.9159899999995,64
161088,368.622204243714,94426.2,4445.9159899999995,64
84621,237.7613217371956,94426.2,4445.9159899999995,64
185715,2655.9229815759595,94426.2,4445.9159899999995,64
182718,2405.259882690234,94426.2,4445.9159899999995,64
185939,2703.8438681276425,94426.2,4445.9159899999995,64
163576,195.36976824916843,94426.2,4445.9159899999995,64
185914,2121.420785422574,94426.2,4445.9159899999995,64
185912,2121.420785422574,94426.2,4445.9159899999995,64
119223,1166.689276431355,94426.2,4445.9159899999995,64
44508,1824.6799110063844,94426.2,4445.9159899999995,64
12914,488.42442062292105,94426.2,4445.9159899999995,64
110780,359.4066491376212,94426.2,4445.9159899999995,64
112677,328.0737617769055,94426.2,4445.9159899999995,64
68922,759.3617407420509,94426.2,4445.9159899999995,64
58168,1376.8039328502718,94426.2,4445.9159899999995,64
16586,657.9906345750295,94426.2,0.0,64
149952,58.979552678994246,94426.2,4445.9159899999995,64
149957,58.979552678994246,94426.2,4445.9159899999995,64
45484,1341.7848234471192,94426.2,4445.9159899999995,64
149062,16.587999190967132,94426.2,4445.9159899999995,64
13824,1317.8243801712777,94426.2,4445.9159899999995,64
1692,283.83909726765984,94426.2,17476.97579,64
162015,162.19376986723415,94426.2,4445.9159899999995,64
119120,1174.0617205162291,94426.2,4445.9159899999995,64
2021,475.5226434743912,94426.2,4445.9159899999995,64
185467,2198.8314483137538,94426.2,4445.9159899999995,64
162190,291.2115413525341,94426.2,4445.9159899999995,64
183991,2584.041651748435,94426.2,4445.9159899999995,64
13070,425.7586459014897,94426.2,4445.9159899999995,64
57929,1142.7288331555137,94426.2,4445.9159899999995,64
83143,154.8213257823599,94426.2,4445.9159899999995,64
117137,613.7559700657838,94426.2,4445.9159899999995,64
42616,1280.9621597469063,94426.2,4445.9159899999995,64
83150,154.8213257823599,94426.2,4445.9159899999995,64
14713,573.2075275989753,94426.2,4445.9159899999995,64
150323,82.93999595483564,94426.2,4445.9159899999995,64
42518,978.6919522670609,94426.2,4445.9159899999995,64
185314,2370.240773287081,94426.2,4445.9159899999995,64
465,457.09153326220536,94426.2,4445.9159899999995,64
87062,661.6768566174667,94426.2,17476.97579,64
12490,1271.7466046408135,94426.2,4445.9159899999995,64
113323,545.5608622806968,94426.2,4445.9159899999995,64
184180,2335.221663883928,94426.2,4445.9159899999995,64
41113,1242.2568283013163,94426.2,4445.9159899999995,64
185093,2152.75367278329,94426.2,4445.9159899999995,64
111939,335.4462058617798,94426.2,4445.9159899999995,64
151593,210.11465641891695,94426.2,4445.9159899999995,64
20547,505.0124198138882,94426.2,4445.9159899999995,64
42510,978.6919522670609,94426.2,4445.9159899999995,64
86874,455.2484222409868,94426.2,4445.9159899999995,64
187768,112.42977229433278,94426.2,4445.9159899999995,64
185322,2370.240773287081,94426.2,4445.9159899999995,64
71039,1562.9581459933474,94426.2,4445.9159899999995,64
118940,897.5950673334438,94426.2,4445.9159899999995,64
113460,545.5608622806968,94426.2,4445.9159899999995,64
183239,2163.8123389106013,94426.2,4445.9159899999995,64
89104,433.131089986364,94426.2,4445.9159899999995,64
69103,731.7150754237723,94426.2,4445.9159899999995,64
86087,390.73953649833686,94426.2,4445.9159899999995,64
183238,2163.8123389106013,94426.2,4445.9159899999995,64
152015,217.48710050379125,94426.2,4445.915990000001,64
110364,892.065734269788,94426.2,4445.9159899999995,64
22603,818.3412934210451,94426.2,4445.915990000001,64
110363,892.065734269788,94426.2,4445.9159899999995,64
110360,892.065734269788,94426.2,4445.9159899999995,64
20125,505.0124198138882,94426.2,4445.9159899999995,64
185372,2482.6705455814144,94426.2,4445.9159899999995,64
85056,381.523981392244,94426.2,4445.9159899999995,64
160270,335.4462058617798,94426.2,4445.9159899999995,64
21617,1887.345685727816,94426.2,4445.9159899999995,64
89195,272.7804311403484,94426.2,4445.9159899999995,64
83832,202.7422123340427,94426.2,4445.9159899999995,64
186961,64.50888574264995,94426.2,4445.9159899999995,64
109252,766.7341848269251,94426.2,4445.915990000001,64
185943,2703.8438681276425,94426.2,4445.9159899999995,64
154992,219.33021152500984,94426.2,4445.9159899999995,64
185949,2593.2572068545287,94426.2,4445.9159899999995,64
57097,1990.559902916056,94426.2,4445.9159899999995,64
183584,2690.9420909791124,94426.2,4445.9159899999995,64
87358,438.6604230500197,94426.2,4445.9159899999995,64
58471,1537.1545916962875,94426.2,4445.9159899999995,64
164504,235.91821071597695,94426.2,4445.9159899999995,64
40947,106.90043923067708,94426.2,4445.9159899999995,64
22125,716.9701872540237,94426.2,4445.9159899999995,64
44319,1349.1572675319935,94426.2,4445.9159899999995,64
183359,3892.65047681362,94426.2,4445.9159899999995,64
84488,156.66443680357847,94426.2,4445.9159899999995,64
182870,2574.8260966423422,94426.2,4445.9159899999995,64
119555,1142.7288331555137,94426.2,4445.9159899999995,64
182865,2574.8260966423422,94426.2,4445.9159899999995,64
186298,2139.85189563476,94426.2,4445.9159899999995,64
22152,855.2035138454165,94426.2,1636.7365399999999,64
183349,3892.65047681362,94426.2,4445.9159899999995,64
283,689.3235219357452,94426.2,4445.9159899999995,64
70730,904.967511418318,94426.2,4445.9159899999995,64
115768,604.5404149596909,94426.2,0.0,64
41260,140.07643761261133,94426.2,4445.9159899999995,64
43859,989.7506183943722,94426.2,4445.9159899999995,64
67196,1078.2199474128636,94426.2,4445.9159899999995,64
68402,893.9088452910064,94426.2,4445.9159899999995,64
47981,565.835083514101,94426.2,4445.9159899999995,64
163987,191.68354620673128,94426.2,4445.9159899999995,64
17263,1188.8066086859776,94426.2,4445.9159899999995,64
187310,60.822663700212814,94426.2,4445.9159899999995,64
12582,571.3644165777567,94426.2,4445.9159899999995,64
163962,637.7164133416253,94426.2,4445.9159899999995,64
157927,569.5213055565381,94426.2,4445.9159899999995,64
157925,569.5213055565381,94426.2,0.0,64
163958,637.7164133416253,94426.2,4445.9159899999995,64
59748,119.80221637920704,94426.2,4445.9159899999995,64
71875,1030.2990608611806,94426.2,4044.605490000001,64
160690,326.2306507556869,94426.2,17476.97579,64
158187,1122.4546119221093,94426.2,4445.9159899999995,64
112362,357.56353811640264,94426.2,4445.9159899999995,64
12583,571.3644165777567,94426.2,4445.9159899999995,64
183464,2587.7278737908728,94426.2,4445.9159899999995,64
56948,1754.6416922000788,94426.2,4445.9159899999995,64
186452,2746.235421615669,94426.2,4445.9159899999995,64
15689,357.56353811640264,94426.2,4445.9159899999995,64
60813,152.97821476114134,94426.2,4445.9159899999995,64
67205,1078.2199474128636,94426.2,4445.9159899999995,64
115536,611.9128590445654,94426.2,4445.9159899999995,64
58340,2016.363457213116,94426.2,4445.9159899999995,64
160209,361.24976015883976,94426.2,4445.9159899999995,64
82824,213.80087846135413,94426.2,4445.9159899999995,64
12587,571.3644165777567,94426.2,4445.9159899999995,64
161188,401.7982026256483,94426.2,4445.9159899999995,64
13993,586.1093047475053,94426.2,4445.9159899999995,64
186749,2274.3990001837155,94426.2,4445.9159899999995,64
87965,641.4026353840624,94426.2,4445.9159899999995,64
67089,1227.5119401315676,94426.2,4445.9159899999995,64
164549,213.80087846135413,94426.2,4445.9159899999995,64
164551,213.80087846135413,94426.2,4445.9159899999995,64
164095,208.27154539769845,94426.2,4445.9159899999995,64
21795,820.1844044422637,94426.2,4445.9159899999995,64
161192,401.7982026256483,94426.2,4445.9159899999995,64
87493,722.4995203176795,94426.2,4445.9159899999995,64
43452,1245.9430503437534,94426.2,4445.9159899999995,64
148719,95.84177310336564,94426.2,4445.9159899999995,64
85911,464.4639773470796,94426.2,4445.9159899999995,64
71728,884.6932901849137,94426.2,4445.9159899999995,64
109233,143.76265965504848,94426.2,4445.9159899999995,64
152672,191.68354620673128,94426.2,4445.9159899999995,64
149868,93.99866208214706,94426.2,17476.97579,64
87195,412.8568687529597,94426.2,0.0,64
71720,884.6932901849137,94426.2,4445.9159899999995,64
47193,587.9524157687239,94426.2,4445.9159899999995,64
84950,158.50754782479703,94426.2,4445.9159899999995,64
149745,55.29333063655711,94426.2,4445.9159899999995,64
82863,213.80087846135413,94426.2,4445.9159899999995,64
68241,740.9306305298652,94426.2,4445.9159899999995,64
44365,1067.161281285552,94426.2,4445.9159899999995,64
22478,753.8324076783953,94426.2,4445.9159899999995,64
43734,989.7506183943722,94426.2,4445.9159899999995,64
88515,591.6386378111611,94426.2,4445.9159899999995,64
88032,571.3644165777567,94426.2,4445.9159899999995,64
90423,667.2061896811225,94426.2,4445.9159899999995,64
72068,1107.7097237523608,94426.2,1636.7365399999999,64
120558,1234.884384216442,94426.2,4445.9159899999995,64
148519,101.37110616702137,94426.2,4445.9159899999995,64
18894,538.1884181958225,94426.2,4445.9159899999995,64
183329,2014.520346191897,94426.2,4445.9159899999995,64
163720,191.68354620673128,94426.2,4445.9159899999995,64
183327,2014.520346191897,94426.2,4445.9159899999995,64
41434,304.11331850106404,94426.2,4445.9159899999995,64
58650,1970.285681682652,94426.2,4044.605490000001,64
57024,1251.472383407409,94426.2,4445.9159899999995,64
16964,936.3003987790336,94426.2,4445.9159899999995,64
161654,195.36976824916843,94426.2,4445.9159899999995,64
67111,1052.4163931158034,94426.2,4445.9159899999995,64
88619,538.1884181958225,94426.2,4445.9159899999995,64
58644,1970.285681682652,94426.2,4445.9159899999995,64
44966,901.2812893758808,94426.2,4445.9159899999995,64
185671,4375.545564372886,94426.2,4445.9159899999995,64
